Unnamed: 0,key,title,year,month,day,journal,issn,volume,issue,pages,authors,url,language,publisher,location,abstract,notes,doi,keywords,pubmed_id,pmc_id,losia,catharina,lorenzo,los_sat,cat_sat,enz_sat,satisfies_criteria
1297,rayyan-236651741,Environment and human exposure to persistent organic pollutants (POPs) in India: A systematic review of recent and historical data,2014.0,,,Environment International,01604120 (ISSN),66.0,,48-64,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84893801200&doi=10.1016%2fj.envint.2014.01.022&partnerID=40&md5=9f644653d117a60aaf647d1fe45833db,English,,,"Persistent organic pollutants (POPs) have been used in a wide range of agricultural and industrial commodities, resulting in vigorous deterioration of environment and human health. A number of studies on the occurrence of POPs confirm their presence in various environmental compartments and human body. In order to deal with this global concern, India has recently prepared the National Implementation Plan (NIP) of the Stockholm Convention. Common beliefs point at India as a hot spot of POP contamination and human exposure; however no systematic analysis was ever performed so far considering all available past data on POP occurrence. This review aims to examine the distribution pattern of POPs in multicompartment environment and human samples, meta-analysis of time trends in exposure levels to environment and humans, and cross country comparison of POP contamination with China. Based on this review, it can be concluded that the Indian environment and human population are highly contaminated by DDTs and HCHs; however scarcity of data on other POPs makes it challenging to assess their nationwide human and environmental exposure. No evidence of a general decline in DDT and HCH residues in the environment and human body come out from the meta-analysis of time trend. While comparing contamination levels between India and China, tendency towards decline in POP contamination is visible in China, unlike India. © 2014 Elsevier Ltd.","RAYYAN-INCLUSION: {""Losia""=>""Excluded"", ""Catharina""=>""Excluded"", ""Lorenzo""=>""Excluded""}",,Humanities;Humanism;Humans;India,,,True,True,True,False,False,False,False
3313,rayyan-236653761,"Waste type, incineration, and aeration are associated with per- and polyfluoroalkyl levels in landfill leachates",2020.0,,,Waste Management,0956-053X,107.0,,191-200,,https://www.sciencedirect.com/science/article/pii/S0956053X20301458,,,,"Per- and polyfluoroalkyl substances (PFAS) are found in many consumer products which will be ultimately disposed in landfills. Limiting environmental contamination and future exposures will require managing leachates from different types of landfills, each with different PFAS levels depending upon the source of the waste. The objective of this study was to evaluate the influence of waste type and on-site treatment on PFAS levels in landfill leachates. Eleven PFAS species (7 carboxylic acids, 3 sulfonic acids, and 5:3 fluorotelomer carboxylic acid) were evaluated in leachates from municipal solid waste (MSW), construction and demolition (C&D), MSW ash (MSWA), and a mixture of MSWA and MSW with landfill gas condensate (MSWA/MSW-GC). Leachates were also analyzed before and after on-site treatment at two of these facilities. Results indicate that MSWA leachate had significantly lower PFAS levels relative to other leachate types. Lower total PFAS concentrations in MSWA leachates were correlated with an increase in incineration temperature (R2 = 0.92, p = 0.008). The levels of PFAS in untreated C&D and untreated MSW leachate were similar. The levels of targeted PFAS species in MSW leachate for one of the facilities evaluated increased after on-site landfill treatment presumably due to the conversion of PFAS precursors in the untreated leachate sample.","RAYYAN-INCLUSION: {""Losia""=>""Excluded"", ""Catharina""=>""Excluded""}",,,,,True,True,False,False,False,False,False
570,rayyan-236651012,Effects of Maternal Reproductive Investment on Sex-Specific Pollutant Accumulation in Seabirds: A Meta-Analysis,2019.0,,,Environmental Science and Technology,0013936X (ISSN),53.0,13.0,7821-7829,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85067354773&doi=10.1021%2facs.est.9b01296&partnerID=40&md5=52c623e7fd2f54e7097d0d17c363f20f,English,,,"Avian egg production demands resources such as lipids and proteins. Relative egg size and mass varies across species, reflecting differences in maternal investment. This variability may affect the maternal transfer of anthropogenic pollutants including lipophilic polychlorinated biphenyls (PCBs) and protein-associated per- and polyfluoroalkyl substances (PFASs) and mercury (Hg). We conducted a meta-analysis on seabirds and investigated whether interspecies variation in maternal investment contributes toward skewed pollutant concentration ratios between males and females, as Cmale/Cfemale (80 studies). Overall concentrations of PCBs and perfluorooctanesulfonic acid (PFOS) were 1.6 and 1.3 times higher, respectively, in males than females, whereas mercury was similar between sexes. Few studies compared females and eggs (n = 6), highlighting a knowledge gap. We found that an increasing maternal investment as a clutch-to-female mass ratio resulted in lower PCB concentrations in females than in males during the incubation period, but no sex-specific differences were observed for mercury and PFOS. Egg production is both a lipid dominated and protein-limited process. Females transfer lipophilic pollutants more easily to eggs, and to a higher degree with increasing maternal investment, but feeding ecology may be more important. Interspecies variation in maternal pollutant transfer may lead to negative effects scaling from an offspring to population level. © 2019 American Chemical Society.","RAYYAN-INCLUSION: {""Losia""=>""Excluded"", ""Catharina""=>""Excluded""}",,,,,True,True,False,False,False,False,False
388,rayyan-236650830,Transboundary pollution: Persistent organochlorine pesticides in migrant birds of the southwestern United States and Mexico,1997.0,,,Environmental Toxicology and Chemistry,07307268 (ISSN),16.0,1.0,3-11,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0031030984&doi=10.1897%2f1551-5028%281997%29016%3c0003%3aTPPOPI%3e2.3.CO%3b2&partnerID=40&md5=d41e8039bdd3b09ef57a98375cea9251,English,,,"The hypothesis that migratory birds accumulate persistent organochlorine pesticides (POPs) during the winter in Latin America has been prevalent for many years, particularly since 1,1,1-trichloro-2,2-bis(p-chlorophenyl)ethane (DDT) was banned in the United States in 1972. It has been suggested that peregrine falcons (Falco peregrinus), black-crowned night herons (Nycticorax nycticorax), white-faced ibises (Plegadis chihi), various migratory waterfowl and shorebirds, and other avian species accumulate higher concentrations of POPs while on migration or on their wintering grounds in Latin America. Nonetheless, the data obtained thus far are limited, and there is no clear pattern to suggest that such accumulation occurs on a widespread basis. In this review wildlife contaminant studies conducted along the U.S.-Mexico border and throughout Mexico are discussed. The results for the most part seem to indicate that no major accumulation of 2,2-bis(p-chlorophenyl)-1,1- dichloroethylene) (DDE), the most persistent organochlorine compound, has occurred or been reported for most parts of Mexico. The majority of the DDE values in birds from Mexico were similar to those reported in birds from the southwestern United States during the same years. More work needs to be done, particularly in those cotton-producing areas of Mexico where DDT was applied heavily in the past (e.g., Chiapas and Michoacan). Because DDT is still used for malaria control and may still be used in agriculture in Chiapas, this state is probably the one where most migrant species would still be at a significant risk of increased accumulation of DDE and DDT.","RAYYAN-INCLUSION: {""Losia""=>""Excluded"", ""Catharina""=>""Excluded"", ""Lorenzo""=>""Excluded""}",,Pesticides;United States;Mexico,,,True,True,True,False,False,False,False
3324,rayyan-236653772,Evaluation of the individual and combined toxicity of perfluoroalkyl substances to human liver cells using biomarkers of oxidative stress,2021.0,,,Chemosphere,0045-6535,281.0,,130808,,https://www.sciencedirect.com/science/article/pii/S0045653521012790,,,,"Although human exposure is to mixtures of per- and polyfluoroalkyl substances (PFAS), their combined effects and underlying mechanisms remain largely unknown. In this study, the combined effects of PFAS was investigated by treating human liver cells (HepG2) with various concentrations of perfluorooctanoic acid (PFOA), perfluorooctane sulfonate (PFOS), perfluorodecanoic acid (PFDA), perfluorononanoic acid (PFNA), and perfluorohexanoic acid (PFHxS) individually or in binary combinations (PFOS + PFOA, PFOS + PFDA, PFOS + PFNA, PFOS + PFHxS, PFOA + PFDA, PFOA + PFNA, and PFOA + PFHxS) for 24 h using an orthogonal design. The individual and binary combination effects of PFAS on the cytotoxicity, intracellular reactive oxygen species (ROS) production, and glutathione (GSH) levels were determined by MTS assay, dichlorofluorescein diacetate assay, and GSH-Glo™ Glutathione assay, respectively. The results showed that exposure to PFOA, PFOS, PFDA, PFNA, and PFHxS individually and in binary combinations caused concentration-dependent cytotoxicity to HepG2 cells. Also, intracellular ROS production was not significantly induced in both the individual and co-treatment groups, indicating that ROS production may not be likely influencing the combined cytotoxicity of PFAS to HepG2 cells. However, the depletion of the intracellular glutathione levels was correlated with cytotoxicity. Moreover, the factorial analysis results showed no significant interactive effects between PFOS + PFOA, PFOS + PFDA, PFOS + PFNA, PFOS + PFHxS, PFOA + PFDA, PFOA + PFNA, and PFOA + PFHxS. Taken together, the results showed that both individual and combined PFAS could induce concentration-dependent cytotoxicity and depletion of GSH levels, but could not induce significant increases in ROS production at the concentration range tested. Overall, these results provided valuable toxicological data on the combined effects of mixed PFAS that may help to better assess their human health risk.","RAYYAN-INCLUSION: {""Losia""=>""Excluded"", ""Catharina""=>""Excluded""}",,Humanities;Humanism;Humans;Oxidative Stress,,,True,True,False,False,False,False,False
268,rayyan-236650709,Simple high-performance liquid chromatographic method for the measurement of toloxatone in rabbit cerebrospinal fluid and plasma,1989.0,,,Journal of Chromatography B: Biomedical Sciences and Applications,03784347 (ISSN),490.0,,387-394,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0024399680&doi=10.1016%2fS0378-4347%2800%2982796-6&partnerID=40&md5=eb9211b1f47dec4983e41e2b3b015e87,English,,,"A simplified, rapid high-performance liquid chromatographic procedure has been developed for the measurement of toloxatone in rabbit plasma and cerebrospinal fluid. The method involves a single-step extraction of the alkalinized sample with diethyl ether and analysis of the evaporated extract on a C8 column. Detection was performed by ultraviolet absorbance monitored at 240 nm. The overall run-time of the assay was 8 min at a flow-rate of 1 ml min-1. The sensitivity limit of toloxatone was 70 ng ml-1 at a signal-to-noise ratio of 3:1 in rabbit cerebrospinal fluid and plasma. The assay has been used to define plasma toloxatone concentration-time profiles and to quantitate cerebrospinal fluid toloxatone levels after a single intravenous injection in rabbits. © 1989.","RAYYAN-INCLUSION: {""Losia""=>""Excluded"", ""Catharina""=>""Excluded""}",,Rabbits;Cerebrospinal Fluid,,,True,True,False,False,False,False,False
3639,rayyan-236654087,Analysis of perfluoroalkyl and polyfluoroalkyl substances in serum and plasma by solvent precipitation-isotope dilution-direct injection-LC/MS/MS,2017.0,,,Analytical methods,1759-9679,,,,,,,,,"A validated liquid chromatography tandem mass spectrometry (LC/MS/MS) method is presented for the analysis of per- and polyfluoroalkyl substances (PFAS) in serum and plasma. The method employs stable-isotope labeled internal standard (IS) and surrogate recover standard (SRS) spiked serum or plasma samples that are mixed and precipitated with acetonitrile. Quantitation is performed with stable-isotope IS solvent (50 : 50 acetonitrile : water) calibration using one direct injection (DI) chromatographic analysis of precipitated sample supernate. The analytical method includes fifteen stable isotope labeled ISs, four SRSs ([1,2,3,4-¹³C₄]PFOA, [1,2-¹³C₂]PFUnA, [1,2,3,4-¹³C₄]PFOS, [2,3,4-¹³C₃]PFBA), and sixteen target analytes perfluoroalkyl carboxylic acids (PFCAs) (C4–C12), perfluoroalkyl sulfonic acids (PFSAs) (C4, C6, C8), N-ethyl perfluorooctane sulfonamido acetate (EtFOSAA), N-methyl perfluorooctane sulfonamido acetate (MeFOSAA), perfluorooctane sulfonamide (FOSA), and perfluorobutane sulfonamide (FBSA). Mean recoveries of control human plasma fortified with method target analytes over the range 2.5–175 ng mL⁻¹ (10–700 ng mL⁻¹ PFOS) are 83.7–103% with relative standard deviations (RSDs) of ≤14% (PFBA = 19%). Mean recoveries and RSDs of control human plasma fortified with mixed branched and linear isomer PFOA and PFHS (2.5 & 10.0 ng mL⁻¹), and PFOS (10 & 40 ng mL⁻¹) were 83.2% (RSD ± 7.7%), 101% (RSD ± 4.9%), and 101% (RSD ± 6.5%) respectively. Mean recoveries of control bovine serum fortified with the method target analytes over the lower concentration range 0.250–175 ng mL⁻¹ (1–700 ng mL⁻¹ PFOS) are 82.8–103% with RSDs ≤15% (MeFOSAA = 16%, EtFOSAA = 17%). Mean recoveries and RSDs for 736 American Red Cross (ARC) study plasma samples fortified with SRSs at 1 ng mL⁻¹ were 89.0% (±7.3% RSD) for [1,2,3,4-¹³C₄]PFOA, 91.8% (±10% RSD) for [1,2-¹³C₂]PFUnA, and 89.4% (±7.9% RSD) for [1,2,3,4-¹³C₄]PFOS","RAYYAN-INCLUSION: {""Losia""=>""Excluded"", ""Catharina""=>""Excluded""}",,Solvents,,,True,True,False,False,False,False,False
804,rayyan-236651246,Persistent organic pollutants in fat of three species of Pacific pelagic longline caught sea turtles: Accumulation in relation to ingested plastic marine debris,2018.0,,,Science of the Total Environment,00489697 (ISSN),610.0,,402-411,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85028695390&doi=10.1016%2fj.scitotenv.2017.07.242&partnerID=40&md5=e03edc1f1606cb4cdf39869a35330743,English,,,"In addition to eating contaminated prey, sea turtles may be exposed to persistent organic pollutants (POPs) from ingesting plastic debris that has absorbed these chemicals. Given the limited knowledge about POPs in pelagic sea turtles and how plastic ingestion influences POP exposure, our objectives were to: 1) provide baseline contaminant levels of three species of pelagic Pacific sea turtles; and 2) assess trends of contaminant levels in relation to species, sex, length, body condition and capture location. In addition, we hypothesized that if ingesting plastic is a significant source of POP exposure, then the amount of ingested plastic may be correlated to POP concentrations accumulated in fat. To address our objectives we compared POP concentrations in fat samples to previously described amounts of ingested plastic from the same turtles. Fat samples from 25 Pacific pelagic sea turtles [2 loggerhead (Caretta caretta), 6 green (Chelonia mydas) and 17 olive ridley (Lepidochelys olivacea) turtles] were analyzed for 81 polychlorinated biphenyls (PCBs), 20 organochlorine pesticides, and 35 brominated flame-retardants. The olive ridley and loggerhead turtles had higher ΣDDTs (dichlorodiphenyltrichloroethane and metabolites) than ΣPCBs, at a ratio similar to biota measured in the South China Sea and southern California. Green turtles had a ratio close to 1:1. These pelagic turtles had lower POP levels than previously reported in nearshore turtles. POP concentrations were unrelated to the amounts of ingested plastic in olive ridleys, suggesting that their exposure to POPs is mainly through prey. In green turtles, concentrations of ΣPCBs were positively correlated with the number of plastic pieces ingested, but these findings were confounded by covariance with body condition index (BCI). Green turtles with a higher BCI had eaten more plastic and also had higher POPs. Taken together, our findings suggest that sea turtles accumulate most POPs through their prey rather than marine debris. © 2017","RAYYAN-INCLUSION: {""Losia""=>""Excluded"", ""Catharina""=>""Excluded""}",,Military Personnel;Eating,,,True,True,False,False,False,False,False
3652,rayyan-236654100,Effects of perfluoroalkyl acids on the function of the thyroid hormone and the aryl hydrocarbon receptor,2013.0,,,Environmental science and pollution research,0944-1344,,,,,http://dx.doi.org/10.1007/s11356-013-1628-7,,,,"Perfluoroalkyl acids (PFAAs) are perfluorinated compounds that widely exist in the environment and can elicit adverse effects including endocrine disruption in humans and animals. This study investigated the effect of seven PFAAs on the thyroid hormone (TH) system assessing the proliferation of the 3,3′,5-triiodo-L-thryonine (T3)-dependent rat pituitary GH3 cells using the T-screen assay and the effect on the aryl hydrocarbon receptor (AhR) transactivation in the AhR-luciferase reporter gene bioassay. A dose-dependent impact on GH3 cells was observed in the range 1 × 10⁻⁹–1 × 10⁻⁴� M: seven PFAAs (perfluorooctane sulfonate (PFOS), perfluorohexane sulfonate (PFHxS), perfluorooctanoic acid, perfluorononanoic acid (PFNA), perfluorodecanoic acid (PFDA), perfluoroundecanoic acid (PFUnA), and perfluorododecanoic acid (PFDoA)) inhibited the GH3 cell growth, and four PFAAs (PFOS, PFHxS, PFNA, and PFUnA) antagonized the T3-induced GH3 cell proliferation. At the highest test concentration, PFHxS showed a further increase of the T3-induced GH3 growth. Among the seven tested PFAAs, only PFDoA and PFDA elicited an activating effect on the AhR. In conclusion, PFAAs possess in vitro endocrine-disrupting potential by interfering with TH and AhR functions, which need to be taken into consideration when assessing the impact on human health","RAYYAN-INCLUSION: {""Losia""=>""Excluded"", ""Catharina""=>""Excluded""}",,"Receptors, Aryl Hydrocarbon;Hydrocarbons;Thyroid Gland;Thyroid Hormones",,,True,True,False,False,False,False,False
3198,rayyan-236653646,Use of simple pharmacokinetic modeling to characterize exposure of Australians to perfluorooctanoic acid and perfluorooctane sulfonic acid,2010.0,,,Environment International,0160-4120,36.0,4.0,390-397,,https://www.sciencedirect.com/science/article/pii/S0160412010000292,,,,"Perfluorooctanoic acid (PFOA) and perfluorooctane sulfonic acid (PFOS) have been used for a variety of applications including fluoropolymer processing, fire-fighting foams and surface treatments since the 1950s. Both PFOS and PFOA are polyfluoroalkyl chemicals (PFCs), man-made compounds that are persistent in the environment and humans; some PFCs have shown adverse effects in laboratory animals. Here we describe the application of a simple one compartment pharmacokinetic model to estimate total intakes of PFOA and PFOS for the general population of urban areas on the east coast of Australia. Key parameters for this model include the elimination rate constants and the volume of distribution within the body. A volume of distribution was calibrated for PFOA to a value of 170ml/kgbw using data from two communities in the United States where the residents' serum concentrations could be assumed to result primarily from a known and characterized source, drinking water contaminated with PFOA by a single fluoropolymer manufacturing facility. For PFOS, a value of 230ml/kgbw was used, based on adjustment of the PFOA value. Applying measured Australian serum data to the model gave mean±standard deviation intake estimates of PFOA of 1.6±0.3ng/kgbw/day for males and females >12years of age combined based on samples collected in 2002–2003 and 1.3±0.2ng/kg bw/day based on samples collected in 2006–2007. Mean intakes of PFOS were 2.7±0.5ng/kgbw/day for males and females >12years of age combined based on samples collected in 2002–2003, and 2.4±0.5ng/kgbw/day for the 2006–2007 samples. ANOVA analysis was run for PFOA intake and demonstrated significant differences by age group (p=0.03), sex (p=0.001) and date of collection (p<0.001). Estimated intake rates were highest in those aged >60years, higher in males compared to females, and higher in 2002–2003 compared to 2006–2007. The same results were seen for PFOS intake with significant differences by age group (p<0.001), sex (p=0.001) and date of collection (p=0.016).","RAYYAN-INCLUSION: {""Losia""=>""Excluded"", ""Catharina""=>""Excluded""}",,Sulfonic Acids;Sulfones,,,True,True,False,False,False,False,False
2408,rayyan-236652855,Perfluoroalkyl substances and fish consumption,2017.0,,,ENVIRONMENTAL RESEARCH,"[""0013-9351"", ""1096-0953 J9 - ENVIRON RES JI - Environ. Res.""]",154.0,,145-151,,,English,,,"Background: Perfluoroalkyl substances (PFAS) are an emerging class of contaminants. Certain PFAS are regulated or voluntarily limited due to concern about environmental persistence and adverse health effects, including thyroid disease and dyslipidemia. The major source of PFAS exposure in the general population is thought to be consumption of seafood. Objectives: In this analysis we examine PFAS levels and their determinants, as well as associations between PFAS levels and self-reported fish and shellfish consumption, using a representative sample of the U.S. population. Methods: Data on PFAS levels and self-reported fish consumption over the past 30 days were collected from the 2007-2008, 2009-2010, 2011-2012, and 2013-2014 cycles of the National Health and Nutrition Examination Survey. Twelve different PFAS were measured in serum samples from participants. Ordinary least squares regression models were used to identify factors (demographic characteristics and fish consumption habits) associated with serum PFAS concentrations. Additional models were further adjusted for other potential exposures including military service and consumption of ready-to-eat and fast foods. Results: Seven PFAS were detected in at least 30% of participants and were examined in subsequent analyses (PFDA, PFOA, PFOS, PFHxS, MPAH, PFNA, PFUA). The PFAS with the highest concentrations were PFOS, followed by PFOA, PFHxS and PFNA (medians of 8.3, 2.7, 1.5 and 1.0 ng/mL). Fish consumption was generally low, with a median of 1.2 fish meals and 0.14 shellfish meals, reported over the past 30 days. After adjusting for demographic characteristics, total fish consumption was associated with reduced MPAH, and with elevated PFDE, PFNA and PFuDA. Shellfish consumption was associated with elevations of all PFAS examined except MPAH. Certain specific fish and shellfish types were also associated with specific PFAS. Adjustment for additional exposure variables resulted in little to no change in effect estimates for seafood variables. Conclusions: PFAS are emerging contaminants with widespread exposure, persistence, and potential for adverse health effects. In the general population, fish and shellfish consumption are associated with PFAS levels, which may indicate an avenue for education and outreach.","RAYYAN-INCLUSION: {""Losia""=>""Excluded"", ""Catharina""=>""Excluded""}",,,,,True,True,False,False,False,False,False
444,rayyan-236650886,"Identification of FOSA10, a novel plasmid-mediated fosfomycin resistance gene of klebsiella pneumoniae origin, in Escherichia coli",2020.0,,,Infection and Drug Resistance,11786973 (ISSN),13.0,,1273-1279,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084240029&doi=10.2147%2fIDR.S251360&partnerID=40&md5=97cec6423562a12bfd335686c5b44350,English,,,"Purpose: Several subtypes of plasmid-mediated fosfomycin resistance gene fosA in Enterobacteriaceae have been reported worldwide and have caused concern. The present study characterized a novel member of fosA gene located on a plasmid from Escherichia coli. Materials and Methods: A fosfomycin-resistant E. coli isolate PK9 was recovered from a chicken meat sample in 2018. The presence of fosA genes was detected by PCR and sequencing. Whole-genome sequencing (WGS), conjugation, and cloning were performed to identify the mechanism responsible for fosfomycin resistance. Oxford Nanopore MinION sequencing was carried out to characterize the plasmid carrying fosfomycin resistance gene and the genetic context of the novel fosA variant. Results: A novel fosA gene with significant homology (>98%) with fosA6 and fosA5 genes was identified by WGS and was named fosA10. FosA10 shared 56.1% to 98.6% amino acid sequence identity with other reported plasmid-mediated FosA enzymes. Fosfomycin resistance and fosA10 gene were successfully transferred to E. coli C600 by conjugation. Cloning confirmed that FosA10 could confer fosfomycin resistance (MIC > 128 μg/mL). The fosA10 gene was localized on a 53kb IncFII (F35:A-:B-) plasmid. The ΔlysR-fosA10-Δhp fragment (4328 bp), located between two copies of IS10R, showed 100% identity with the chromosomal sequences of 17 Klebsiella pneumoniae strains of ST664 and one of ST3821 in GenBank. Conclusion: Our findings indicated that the fosA10 gene of E. coli might be captured from the chromosome of K. pneumoniae by IS10, which further demonstrated that K. pneumoniae might act as a reservoir of fosA-like genes acquired by E. coli. © 2020 Huang et al.","RAYYAN-INCLUSION: {""Losia""=>""Excluded"", ""Catharina""=>""Excluded""}",,Escherichia coli;Fosfomycin,,,True,True,False,False,False,False,False
69,rayyan-236650510,"Integrated analysis of physiological, transcriptomics and metabolomics provides insights into detoxication disruption of PFOA exposure in Mytilus edulis",2021.0,,,Ecotoxicology and Environmental Safety,01476513 (ISSN),214.0,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85101900833&doi=10.1016%2fj.ecoenv.2021.112081&partnerID=40&md5=fbd8d0da63b4194848de9e9610b63ee6,English,,,"Perfluorooctanoic acid (PFOA), a persistent environmental contaminant, resists environmental degradation and bioaccumulates in food chains. Lots of literatures have proved that PFOA exposure could disrupt detoxifying function in a variety of organisms, however, it still remained poorly known about this in mollusk. Here, we examined physiological, transcriptomic, and metabolomic responses to PFOA in Mytilus edulis, a model organism frequently used in studies of aquatic pollution. We aimed to characterize PFOA-induced stress responses and detoxification mechanisms. PFOA exposure significantly altered antioxidant enzyme activity levels and the abundances of lipid peroxidation products. In addition, transcriptomic analysis indicated that several genes associated with oxidative stress and detoxication were differentially expressed after PFOA exposure. In combination, transcriptomic and metabolomic analyses showed that PFOA exposure disturbed several metabolic processes in M. edulis, including the lipid metabolism, amino acid metabolism, and carbohydrate metabolism etc. Molecular examination and enzymes assay of PFOA-exposed M. edulis after a 7-day depuration period still did not recover to control levels. The Pathway enrichment analysis proved that several pathways related to detoxification, such as c-Jun N-terminal kinase (JNK) and p38-dependent mitogen-activated protein kinase (MAPK) pathway, Peroxisome proliferator-activated receptor γ (PPARγ) pathway etc, were obviously affected. The present work verifies firstly PFOA disruption to molluscan detoxification and identifies the key pathways to understand the molecular mechanisms thereof. This study provides new insights into the detoxication disruption invoked in response to PFOA exposure in M. edulis. © 2021","RAYYAN-INCLUSION: {""Losia""=>""Excluded"", ""Catharina""=>""Excluded"", ""Lorenzo""=>""Excluded""}",,Transcriptome,,,True,True,True,False,False,False,False
3262,rayyan-236653710,Assessing the human health risks of per- and polyfluoroalkyl substances: A need for greater focus on their interactions as mixtures,2021.0,,,Journal of Hazardous Materials,0304-3894,407.0,,124863,,https://www.sciencedirect.com/science/article/pii/S0304389420328545,,,,"Humans are exposed to complex mixtures of per- and polyfluoroalkyl substances (PFAS). However, human health risk assessment of PFAS currently relies on animal toxicity data derived from individual substance exposure, which may not adequately predict the risk from combined exposure due to possible interactions that can influence the overall risk. Long-chain perfluoroalkyl acids (PFAAs), particularly perfluorooctane sulfonate (PFOS) and perfluorooctanoic acid (PFOA) are recognised as global emerging contaminants of concern due to their ubiquitous distribution in all environmental media, wildlife, and humans, persistency, bioaccumulative-, toxic-, and human health-risk potentials. This article reviews the current understanding of the human health risks associated with PFAS exposure focusing on more recent toxicological and epidemiological studies from 2010 to 2020. The existing information on PFAA mixtures was also reviewed in an attempt to highlight the need for greater focus on their potential interactions as mixtures within the class of these chemicals. A growing number of toxicological studies have indicated several adverse health outcomes of PFAA exposure, including developmental and reproductive toxicity, neurotoxicity, hepatotoxicity, genotoxicity, immunotoxicity, thyroid disruption, and carcinogenicity. Epidemiological findings further support some of these adverse human health outcomes. However, the mechanisms underlying these adverse effects are not well defined. A few in vitro studies focusing on PFAA mixtures revealed that these compounds may act additively or interact synergistically/antagonistically depending on the species, dose level, dose ratio, and mixture components. Hence, the combined effects or potential interactions of PFAS mixtures should be considered and integrated into toxicity assessment to obtain a realistic and more refined human health risk assessment.","RAYYAN-INCLUSION: {""Losia""=>""Excluded"", ""Catharina""=>""Excluded""}",,Humanities;Humanism;Humans,,,True,True,False,False,False,False,False
2443,rayyan-236652890,Perfluorinated alkyl substances (PFASs) in household dust in Central Europe and North America,2016.0,,,ENVIRONMENT INTERNATIONAL,"[""0160-4120"", ""1873-6750 J9 - ENVIRON INT JI - Environ. Int.""]",94.0,,315-324,,,English,,,"Concentrations of 20 perfluorinated alkyl substances (PFASs) were measured in dust samples from 41 homes in Canada, the Czech Republic, and United States in the spring-summer of 2013. The most frequently detected compounds were perfluorohexanoic acid (PFHxA) and perfluorooctane sulfonate (PFOS). PFOS and perfluorooctanoic acid (PFOA) had the highest concentrations of PFASs in all countries. PFOS median concentrations for the three countries were between 9.1 and 14.1 ng/g, and PFOA medians ranged between 82 and 93 ng/g. In general, concentrations in North America were higher than in the Czech Republic, which is consistent with usage patterns. No differences were found for perfluorooctane sulfonamides/sulfonamidoethanols (FOSA/Es) levels due to the low number of detections. Homologue profiles suggest that the shift from longer to shorter chain PFASs is more advanced in North America than in Europe. Significant relationships were found among individual homologues and between PFAS concentrations in dust and type of floor, number of people living in the house, and building age. (C) 2016 Elsevier Ltd. All rights reserved.","RAYYAN-INCLUSION: {""Losia""=>""Excluded"", ""Catharina""=>""Excluded""}",,Europe;North America;Dust,,,True,True,False,False,False,False,False
128,rayyan-236650569,"Correspondence to the Editor Regarding Guillette et al. 2020, Elevated levels of per- and polyfluoroalkyl substances in Cape Fear River Striped Bass (Morone saxatilis) are associated with biomarkers of altered immune and liver function",2021.0,,,Environment International,01604120 (ISSN),146.0,,,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098472380&doi=10.1016%2fj.envint.2020.106299&partnerID=40&md5=66286bb7f9ae0db7278e52982f77f3ad,English,,,,"RAYYAN-INCLUSION: {""Losia""=>""Excluded"", ""Catharina""=>""Excluded""}",,Liver,,,True,True,False,False,False,False,False
1256,rayyan-236651700,Wandering albatrosses document latitudinal variations in the transfer of persistent organic pollutants and mercury to southern ocean predators,2014.0,,,Environmental Science and Technology,0013936X (ISSN),48.0,24.0,14746-14755,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84918563558&doi=10.1021%2fes504601m&partnerID=40&md5=238ae7db5949327565376f1a4067e0e7,English,,,"Top marine predators are effective tools to monitor bioaccumulative contaminants in remote oceanic environments. Here, we used the wide-ranging wandering albatross Diomedea exulans to investigate potential geographical variations of contaminant transfer to predators in the Southern Ocean. Blood concentrations of 19 persistent organic pollutants and 14 trace elements were measured in a large number of individuals (N = 180) of known age, sex and breeding status from the subantarctic Crozet Islands. Wandering albatrosses were exposed to a wide range of contaminants, with notably high blood mercury concentrations. Contaminant burden was markedly influenced by latitudinal foraging habitats (inferred from blood δ13C values), with individuals feeding in warmer subtropical waters having lower concentrations of pesticides, but higher concentrations of mercury, than those feeding in colder subantarctic waters. Sexual differences in contaminant burden seemed to be driven by gender specialization in feeding habitats, rather than physiological characteristics, with females foraging further north than males. Other individual traits, such as adult age and reproductive status, had little effect on blood contaminant concentrations. Our study provides further evidence of the critical role of global distillation on organic contaminant exposure to Southern Ocean avian predators. In addition, we document an unexpected high transfer of mercury to predators in subtropical waters, which merits further investigation. © 2014 American Chemical Society.","RAYYAN-INCLUSION: {""Losia""=>""Excluded"", ""Catharina""=>""Excluded""}",,Prednisolone,,,True,True,False,False,False,False,False
